證券代碼	簡稱	年月日	日報酬率 %
COID	Name	MDATE	ROIA
2603   	長榮         	20141227	  -1.1338
2809   	京城銀       	20141227	  -0.7576
2890   	永豐金       	20141227	  -0.3861
3037   	欣興         	20141227	   0.0000
3231   	緯創         	20141227	   0.5181
3481   	群創         	20141227	  -2.5641
1102   	亞泥         	20141229	   0.1295
1434   	福懋         	20141229	   1.6051
1605   	華新         	20141229	   0.6006
2303   	聯電         	20141229	  -0.3390
2603   	長榮         	20141229	  -0.4587
2809   	京城銀       	20141229	   1.0687
2890   	永豐金       	20141229	   0.3876
3037   	欣興         	20141229	  -0.6198
3231   	緯創         	20141229	  -0.3436
3481   	群創         	20141229	   2.3026
1102   	亞泥         	20141230	   0.1294
1434   	福懋         	20141230	  -1.4218
1605   	華新         	20141230	  -0.4975
2303   	聯電         	20141230	  -1.3605
2603   	長榮         	20141230	   1.6129
2809   	京城銀       	20141230	  -0.3021
2890   	永豐金       	20141230	   0.3861
3037   	欣興         	20141230	   0.0000
3231   	緯創         	20141230	  -0.6897
3481   	群創         	20141230	  -1.6077
1102   	亞泥         	20141231	   0.7752
1434   	福懋         	20141231	   0.6410
1605   	華新         	20141231	  -0.4000
2303   	聯電         	20141231	   1.7241
2603   	長榮         	20141231	   1.5873
2809   	京城銀       	20141231	  -0.4545
2890   	永豐金       	20141231	   0.0000
3037   	欣興         	20141231	   0.4158
3231   	緯創         	20141231	  -0.3472
3481   	群創         	20141231	   0.6536
1102   	亞泥         	20150105	  -1.9231
1434   	福懋         	20150105	  -1.2739
1605   	華新         	20150105	   0.0000
2303   	聯電         	20150105	   3.3898
2603   	長榮         	20150105	   0.2232
2809   	京城銀       	20150105	   0.3044
2890   	永豐金       	20150105	  -0.3846
3037   	欣興         	20150105	   0.8282
3231   	緯創         	20150105	   0.1742
3481   	群創         	20150105	   6.8182
1102   	亞泥         	20150106	  -1.6993
1434   	福懋         	20150106	  -2.5806
1605   	華新         	20150106	  -3.1124
2303   	聯電         	20150106	  -3.2787
2603   	長榮         	20150106	  -1.1136
2809   	京城銀       	20150106	  -1.2140
2890   	永豐金       	20150106	  -2.7027
3037   	欣興         	20150106	  -2.6694
3231   	緯創         	20150106	  -2.2609
3481   	群創         	20150106	  -3.0395
1102   	亞泥         	20150107	   1.0638
1434   	福懋         	20150107	   0.4967
1605   	華新         	20150107	   1.0363
2303   	聯電         	20150107	   0.3390
2603   	長榮         	20150107	   4.7297
2809   	京城銀       	20150107	   0.7680
2890   	永豐金       	20150107	   0.3968
3037   	欣興         	20150107	  -0.4219
3231   	緯創         	20150107	   0.7117
3481   	群創         	20150107	   1.5674
1102   	亞泥         	20150108	   1.1842
1434   	福懋         	20150108	   3.7891
1605   	華新         	20150108	   0.7179
2303   	聯電         	20150108	   0.6757
2603   	長榮         	20150108	  -1.9355
2809   	京城銀       	20150108	   0.6098
2890   	永豐金       	20150108	   1.1858
3037   	欣興         	20150108	   1.2712
3231   	緯創         	20150108	   2.2968
3481   	群創         	20150108	   5.8642
1102   	亞泥         	20150109	   0.0000
1434   	福懋         	20150109	  -1.5873
1605   	華新         	20150109	   0.1018
2303   	聯電         	20150109	   1.3423
2603   	長榮         	20150109	   6.7982
2809   	京城銀       	20150109	   0.1515
2890   	永豐金       	20150109	   0.0000
3037   	欣興         	20150109	   0.4184
3231   	緯創         	20150109	   0.5181
3481   	群創         	20150109	  -2.0408
1102   	亞泥         	20150112	  -1.1704
1434   	福懋         	20150112	   0.0000
1605   	華新         	20150112	  -1.0173
2303   	聯電         	20150112	   4.3046
2603   	長榮         	20150112	  -1.0267
2809   	京城銀       	20150112	   0.0000
2890   	永豐金       	20150112	   0.0000
3037   	欣興         	20150112	  -3.1250
3231   	緯創         	20150112	  -1.0309
3481   	群創         	20150112	  -0.2976
1102   	亞泥         	20150113	   1.1842
1434   	福懋         	20150113	   1.9355
1605   	華新         	20150113	   0.6166
2303   	聯電         	20150113	  -1.2698
2603   	長榮         	20150113	   1.6598
2809   	京城銀       	20150113	   2.5719
2890   	永豐金       	20150113	   0.7813
3037   	欣興         	20150113	   1.0753
3231   	緯創         	20150113	   6.4236
3481   	群創         	20150113	  -0.8955
1102   	亞泥         	20150114	  -1.1704
1434   	福懋         	20150114	  -0.3165
1605   	華新         	20150114	  -0.3064
2303   	聯電         	20150114	  -1.9293
2603   	長榮         	20150114	  -0.8163
2809   	京城銀       	20150114	   0.1475
2890   	永豐金       	20150114	  -1.1628
3037   	欣興         	20150114	   0.0000
3231   	緯創         	20150114	   0.1631
3481   	群創         	20150114	   2.4096
1102   	亞泥         	20150115	   0.2632
1434   	福懋         	20150115	  -2.0635
1605   	華新         	20150115	  -1.6393
2303   	聯電         	20150115	  -1.3115
2603   	長榮         	20150115	  -3.9095
2809   	京城銀       	20150115	  -1.3255
2890   	永豐金       	20150115	  -0.3922
3037   	欣興         	20150115	  -1.0638
3231   	緯創         	20150115	  -2.6059
3481   	群創         	20150115	  -2.3529
1102   	亞泥         	20150116	   0.3937
1434   	福懋         	20150116	   0.8104
1605   	華新         	20150116	  -1.2500
2303   	聯電         	20150116	  -2.3256
2603   	長榮         	20150116	   1.4989
2809   	京城銀       	20150116	  -0.5970
2890   	永豐金       	20150116	  -0.7874
3037   	欣興         	20150116	  -2.3656
3231   	緯創         	20150116	   0.5017
3481   	群創         	20150116	  -2.4096
1102   	亞泥         	20150119	   0.3922
1434   	福懋         	20150119	   0.4823
1605   	華新         	20150119	   0.7384
2303   	聯電         	20150119	   2.3810
2603   	長榮         	20150119	  -3.1646
2809   	京城銀       	20150119	  -0.7508
2890   	永豐金       	20150119	   0.7937
3037   	欣興         	20150119	  -1.7621
3231   	緯創         	20150119	  -1.4975
3481   	群創         	20150119	   1.8519
1102   	亞泥         	20150120	   0.0000
1434   	福懋         	20150120	   0.4800
1605   	華新         	20150120	   0.4188
2303   	聯電         	20150120	   0.9967
2603   	長榮         	20150120	   0.4357
2809   	京城銀       	20150120	   0.4539
2890   	永豐金       	20150120	   0.0000
3037   	欣興         	20150120	   1.5695
3231   	緯創         	20150120	   0.5068
3481   	群創         	20150120	   0.0000
1102   	亞泥         	20150121	   0.7813
1434   	福懋         	20150121	   1.5924
1605   	華新         	20150121	  -0.2086
2303   	聯電         	20150121	  -0.3289
2603   	長榮         	20150121	   1.5184
2809   	京城銀       	20150121	   0.0000
2890   	永豐金       	20150121	   0.3937
3037   	欣興         	20150121	   0.8830
3231   	緯創         	20150121	  -0.8403
3481   	群創         	20150121	  -6.9697
1102   	亞泥         	20150122	   0.2584
1434   	福懋         	20150122	   0.9404
1605   	華新         	20150122	   1.4629
2303   	聯電         	20150122	   1.9802
2603   	長榮         	20150122	  -0.6410
2809   	京城銀       	20150122	   1.6566
2890   	永豐金       	20150122	   1.1765
3037   	欣興         	20150122	   2.6258
3231   	緯創         	20150122	   1.6949
3481   	群創         	20150122	   2.9316
1102   	亞泥         	20150123	  -0.1289
1434   	福懋         	20150123	   1.2422
1605   	華新         	20150123	   0.2060
2303   	聯電         	20150123	   0.9709
2603   	長榮         	20150123	  -0.4301
2809   	京城銀       	20150123	   1.3333
2890   	永豐金       	20150123	   0.7752
3037   	欣興         	20150123	   1.4925
3231   	緯創         	20150123	  -1.3333
3481   	群創         	20150123	  -0.6329
1102   	亞泥         	20150126	  -0.2581
1434   	福懋         	20150126	  -0.3067
1605   	華新         	20150126	  -0.3083
2303   	聯電         	20150126	  -0.6410
2603   	長榮         	20150126	   0.2160
2809   	京城銀       	20150126	   0.0000
2890   	永豐金       	20150126	   0.0000
3037   	欣興         	20150126	  -0.2101
3231   	緯創         	20150126	  -1.0135
3481   	群創         	20150126	   0.6369
1102   	亞泥         	20150127	   0.5175
1434   	福懋         	20150127	   0.0000
1605   	華新         	20150127	   1.0309
2303   	聯電         	20150127	  -0.3226
2603   	長榮         	20150127	   0.4310
2809   	京城銀       	20150127	   0.2924
2890   	永豐金       	20150127	   0.3846
3037   	欣興         	20150127	   0.2105
3231   	緯創         	20150127	   1.0239
3481   	群創         	20150127	   0.3165
1102   	亞泥         	20150128	   0.0000
1434   	福懋         	20150128	   0.0000
1605   	華新         	20150128	  -0.1020
2303   	聯電         	20150128	   1.2945
2603   	長榮         	20150128	  -1.5021
2809   	京城銀       	20150128	  -0.7289
2890   	永豐金       	20150128	   0.3831
3037   	欣興         	20150128	   0.0000
3231   	緯創         	20150128	  -0.3378
3481   	群創         	20150128	   0.6309
1102   	亞泥         	20150129	  -0.5148
1434   	福懋         	20150129	  -0.1538
1605   	華新         	20150129	  -0.8172
2303   	聯電         	20150129	  -1.9169
2603   	長榮         	20150129	  -2.3965
2809   	京城銀       	20150129	  -1.6153
2890   	永豐金       	20150129	  -1.9084
3037   	欣興         	20150129	  -1.2605
3231   	緯創         	20150129	  -1.1864
3481   	群創         	20150129	   0.3135
1102   	亞泥         	20150130	  -1.4230
1434   	福懋         	20150130	  -1.5408
1605   	華新         	20150130	   0.4119
2303   	聯電         	20150130	   0.3257
2603   	長榮         	20150130	   0.0000
2809   	京城銀       	20150130	   0.0000
2890   	永豐金       	20150130	   0.0000
3037   	欣興         	20150130	  -6.8085
3231   	緯創         	20150130	  -0.5146
3481   	群創         	20150130	  -3.7500
1102   	亞泥         	20150202	   0.1312
1434   	福懋         	20150202	  -0.4695
1605   	華新         	20150202	  -1.3333
2303   	聯電         	20150202	   0.3247
2603   	長榮         	20150202	  -3.5714
2809   	京城銀       	20150202	  -1.6418
2890   	永豐金       	20150202	   0.0000
3037   	欣興         	20150202	  -1.3699
3231   	緯創         	20150202	  -1.5517
3481   	群創         	20150202	  -0.3247
1102   	亞泥         	20150203	   0.3932
1434   	福懋         	20150203	   0.6289
1605   	華新         	20150203	   0.3119
2303   	聯電         	20150203	   1.2945
2603   	長榮         	20150203	   0.0000
2809   	京城銀       	20150203	   2.7314
2890   	永豐金       	20150203	   0.3891
3037   	欣興         	20150203	   0.4630
3231   	緯創         	20150203	  -0.1751
3481   	群創         	20150203	   2.9316
1102   	亞泥         	20150204	   0.1305
1434   	福懋         	20150204	   0.6250
1605   	華新         	20150204	  -0.2073
2303   	聯電         	20150204	   0.0000
2603   	長榮         	20150204	   0.6944
2809   	京城銀       	20150204	   0.2954
2890   	永豐金       	20150204	   0.0000
3037   	欣興         	20150204	   1.1521
3231   	緯創         	20150204	   0.7018
3481   	群創         	20150204	  -0.3165
1102   	亞泥         	20150205	   0.3911
1434   	福懋         	20150205	   2.7950
1605   	華新         	20150205	   0.6231
2303   	聯電         	20150205	   0.6390
2603   	長榮         	20150205	   3.6782
2809   	京城銀       	20150205	   0.4418
2890   	永豐金       	20150205	   0.7752
3037   	欣興         	20150205	  -1.1390
3231   	緯創         	20150205	   2.2648
3481   	群創         	20150205	   0.3175
1102   	亞泥         	20150206	   0.5195
1434   	福懋         	20150206	   1.2085
1605   	華新         	20150206	   0.7224
2303   	聯電         	20150206	  -0.6349
2603   	長榮         	20150206	   0.0000
2809   	京城銀       	20150206	  -0.7331
2890   	永豐金       	20150206	   0.0000
3037   	欣興         	20150206	  -0.2304
3231   	緯創         	20150206	  -1.0221
3481   	群創         	20150206	   0.0000
1102   	亞泥         	20150209	  -0.1292
1434   	福懋         	20150209	  -2.8358
1605   	華新         	20150209	   1.1270
2303   	聯電         	20150209	   0.0000
2603   	長榮         	20150209	  -0.6652
2809   	京城銀       	20150209	  -0.5908
2890   	永豐金       	20150209	   0.0000
3037   	欣興         	20150209	  -1.6166
3231   	緯創         	20150209	  -1.2048
3481   	群創         	20150209	  -0.6329
1102   	亞泥         	20150210	  -1.1643
1434   	福懋         	20150210	   1.6897
1605   	華新         	20150210	  -1.3171
2303   	聯電         	20150210	  -1.5974
2603   	長榮         	20150210	  -0.8929
2809   	京城銀       	20150210	  -1.0401
2890   	永豐金       	20150210	  -0.7692
3037   	欣興         	20150210	  -0.7042
3231   	緯創         	20150210	  -0.6969
3481   	群創         	20150210	  -0.6369
1102   	亞泥         	20150211	   0.2618
1434   	福懋         	20150211	  -0.9063
1605   	華新         	20150211	  -0.8214
2303   	聯電         	20150211	   2.2727
2603   	長榮         	20150211	  -1.1261
2809   	京城銀       	20150211	   0.7508
2890   	永豐金       	20150211	   0.0000
3037   	欣興         	20150211	   0.4728
3231   	緯創         	20150211	   0.0000
3481   	群創         	20150211	   6.7308
1102   	亞泥         	20150212	   0.7833
1434   	福懋         	20150212	  -1.2195
1605   	華新         	20150212	   0.3106
2303   	聯電         	20150212	  -0.6349
2603   	長榮         	20150212	   3.4169
2809   	京城銀       	20150212	  -0.2981
2890   	永豐金       	20150212	   0.3876
3037   	欣興         	20150212	  -1.1765
3231   	緯創         	20150212	   2.6316
3481   	群創         	20150212	  -0.3003
1102   	亞泥         	20150213	   0.0000
1434   	福懋         	20150213	   0.6173
1605   	華新         	20150213	  -0.3096
2303   	聯電         	20150213	  -0.3195
2603   	長榮         	20150213	   0.4405
2809   	京城銀       	20150213	   1.1958
2890   	永豐金       	20150213	   0.0000
3037   	欣興         	20150213	   0.9524
3231   	緯創         	20150213	  -0.8547
3481   	群創         	20150213	  -0.6024
1102   	亞泥         	20150224	   1.0363
1434   	福懋         	20150224	   4.1411
1605   	華新         	20150224	   1.8634
2303   	聯電         	20150224	   1.6026
2603   	長榮         	20150224	  -1.5351
2809   	京城銀       	20150224	   0.4431
2890   	永豐金       	20150224	  -0.3861
3037   	欣興         	20150224	   0.7075
3231   	緯創         	20150224	   0.1724
3481   	群創         	20150224	  -1.5152
1102   	亞泥         	20150225	   0.2564
1434   	福懋         	20150225	   2.0619
1605   	華新         	20150225	   1.6260
2303   	聯電         	20150225	   1.2618
2603   	長榮         	20150225	   1.3363
2809   	京城銀       	20150225	   0.0000
2890   	永豐金       	20150225	   0.0000
3037   	欣興         	20150225	  -0.7026
3231   	緯創         	20150225	   0.5164
3481   	群創         	20150225	  -0.6154
1102   	亞泥         	20150226	  -1.0230
1434   	福懋         	20150226	  -4.1847
1605   	華新         	20150226	   0.5000
2303   	聯電         	20150226	  -0.3115
2603   	長榮         	20150226	   1.3187
2809   	京城銀       	20150226	  -0.2941
2890   	永豐金       	20150226	  -0.3876
3037   	欣興         	20150226	  -0.2358
3231   	緯創         	20150226	   1.5411
3481   	群創         	20150226	  -0.3096
1102   	亞泥         	20150302	   0.3876
1434   	福懋         	20150302	  -2.4096
1605   	華新         	20150302	  -0.4975
2303   	聯電         	20150302	  -0.9375
2603   	長榮         	20150302	   0.6508
2809   	京城銀       	20150302	  -1.0324
2890   	永豐金       	20150302	  -0.7782
3037   	欣興         	20150302	  -0.9456
3231   	緯創         	20150302	   0.5059
3481   	群創         	20150302	  -4.3478
1102   	亞泥         	20150303	  -1.1583
1434   	福懋         	20150303	   0.4630
1605   	華新         	20150303	   0.0000
2303   	聯電         	20150303	   0.0000
2603   	長榮         	20150303	  -0.8621
2809   	京城銀       	20150303	   0.8942
2890   	永豐金       	20150303	  -0.3922
3037   	欣興         	20150303	  -0.7160
3231   	緯創         	20150303	  -1.6779
3481   	群創         	20150303	   0.9740
1102   	亞泥         	20150304	   0.3906
1434   	福懋         	20150304	  -1.8433
1605   	華新         	20150304	  -0.7000
2303   	聯電         	20150304	  -0.6309
2603   	長榮         	20150304	  -2.6087
2809   	京城銀       	20150304	  -0.1477
2890   	永豐金       	20150304	  -0.3937
3037   	欣興         	20150304	   0.9615
3231   	緯創         	20150304	   0.5119
3481   	群創         	20150304	   0.0000
1102   	亞泥         	20150305	  -0.6485
1434   	福懋         	20150305	   0.4695
1605   	華新         	20150305	   0.0000
2303   	聯電         	20150305	  -0.6349
2603   	長榮         	20150305	  -2.2321
2809   	京城銀       	20150305	  -0.7396
2890   	永豐金       	20150305	  -0.3953
3037   	欣興         	20150305	   1.6667
3231   	緯創         	20150305	  -1.5280
3481   	群創         	20150305	  -1.6077
1102   	亞泥         	20150306	   0.0000
1434   	福懋         	20150306	   0.6231
1605   	華新         	20150306	   0.3021
2303   	聯電         	20150306	   0.0000
2603   	長榮         	20150306	   2.0548
2809   	京城銀       	20150306	  -0.2981
2890   	永豐金       	20150306	   0.3968
3037   	欣興         	20150306	  -0.4684
3231   	緯創         	20150306	  -0.6897
3481   	群創         	20150306	   0.9804
1102   	亞泥         	20150309	  -0.5222
1434   	福懋         	20150309	  -0.9288
1605   	華新         	20150309	  -1.3052
2303   	聯電         	20150309	   0.3195
2603   	長榮         	20150309	  -2.2371
2809   	京城銀       	20150309	  -0.5979
2890   	永豐金       	20150309	  -0.3953
3037   	欣興         	20150309	  -0.2353
3231   	緯創         	20150309	   0.1736
3481   	群創         	20150309	  -1.6181
1102   	亞泥         	20150310	  -0.1312
1434   	福懋         	20150310	  -0.6250
1605   	華新         	20150310	  -1.5259
2303   	聯電         	20150310	   0.0000
2603   	長榮         	20150310	  -0.6865
2809   	京城銀       	20150310	  -0.7519
2890   	永豐金       	20150310	   0.0000
3037   	欣興         	20150310	   1.8868
3231   	緯創         	20150310	   0.6932
3481   	群創         	20150310	  -0.3289
1102   	亞泥         	20150311	  -0.1314
1434   	福懋         	20150311	  -0.7862
1605   	華新         	20150311	  -0.8264
2303   	聯電         	20150311	  -0.3185
2603   	長榮         	20150311	   1.8433
2809   	京城銀       	20150311	  -1.2121
2890   	永豐金       	20150311	   0.0000
3037   	欣興         	20150311	  -0.9259
3231   	緯創         	20150311	  -1.7212
3481   	群創         	20150311	   0.6601
1102   	亞泥         	20150312	   0.9211
1434   	福懋         	20150312	   0.9509
1605   	華新         	20150312	   0.8333
2303   	聯電         	20150312	   0.9585
2603   	長榮         	20150312	   2.9412
2809   	京城銀       	20150312	   1.5337
2890   	永豐金       	20150312	   1.1905
3037   	欣興         	20150312	   0.4673
3231   	緯創         	20150312	   0.0000
3481   	群創         	20150312	   3.2787
1102   	亞泥         	20150313	   0.3911
1434   	福懋         	20150313	   0.9419
1605   	華新         	20150313	  -0.8264
2303   	聯電         	20150313	  -0.6329
2603   	長榮         	20150313	   0.2198
2809   	京城銀       	20150313	  -1.0574
2890   	永豐金       	20150313	  -0.7843
3037   	欣興         	20150313	  -0.4651
3231   	緯創         	20150313	  -1.9264
3481   	群創         	20150313	  -0.3175
1102   	亞泥         	20150316	  -0.9091
1434   	福懋         	20150316	   1.0886
1605   	華新         	20150316	  -0.1042
2303   	聯電         	20150316	  -0.3185
2603   	長榮         	20150316	   0.6579
2809   	京城銀       	20150316	  -1.0687
2890   	永豐金       	20150316	  -0.7905
3037   	欣興         	20150316	  -0.4673
3231   	緯創         	20150316	  -1.7857
3481   	群創         	20150316	   0.6369
1102   	亞泥         	20150317	   0.0000
1434   	福懋         	20150317	  -1.5385
1605   	華新         	20150317	   0.4171
2303   	聯電         	20150317	   0.0000
2603   	長榮         	20150317	   2.8322
2809   	京城銀       	20150317	  -2.3148
2890   	永豐金       	20150317	   0.3984
3037   	欣興         	20150317	  -0.4695
3231   	緯創         	20150317	  -1.0909
3481   	群創         	20150317	  -0.3165
1102   	亞泥         	20150318	   0.6553
1434   	福懋         	20150318	   2.0312
1605   	華新         	20150318	   0.1038
2303   	聯電         	20150318	   0.6390
2603   	長榮         	20150318	   0.6356
2809   	京城銀       	20150318	  -0.1580
2890   	永豐金       	20150318	   0.7937
3037   	欣興         	20150318	  -0.4717
3231   	緯創         	20150318	   0.0000
3481   	群創         	20150318	   0.6349
1102   	亞泥         	20150319	   0.2604
1434   	福懋         	20150319	   0.7657
1605   	華新         	20150319	  -0.1037
2303   	聯電         	20150319	   0.6349
2603   	長榮         	20150319	  -1.0526
2809   	京城銀       	20150319	   0.9494
2890   	永豐金       	20150319	   0.0000
3037   	欣興         	20150319	   0.7109
3231   	緯創         	20150319	   2.5735
3481   	群創         	20150319	   0.9464
1102   	亞泥         	20150320	  -1.0390
1434   	福懋         	20150320	   0.4559
1605   	華新         	20150320	   0.0000
2303   	聯電         	20150320	  -1.2618
2603   	長榮         	20150320	  -2.1277
2809   	京城銀       	20150320	  -1.8809
2890   	永豐金       	20150320	   0.0000
3037   	欣興         	20150320	   1.6471
3231   	緯創         	20150320	  -1.4337
3481   	群創         	20150320	  -1.5625
1102   	亞泥         	20150323	   0.5249
1434   	福懋         	20150323	  -0.7564
1605   	華新         	20150323	   0.2077
2303   	聯電         	20150323	   0.6390
2603   	長榮         	20150323	  -1.5217
2809   	京城銀       	20150323	   1.9169
2890   	永豐金       	20150323	   1.5748
3037   	欣興         	20150323	   0.0000
3231   	緯創         	20150323	   0.7273
3481   	群創         	20150323	   2.2222
1102   	亞泥         	20150324	   0.3916
1434   	福懋         	20150324	   0.9146
1605   	華新         	20150324	  -0.5181
2303   	聯電         	20150324	  -0.3175
2603   	長榮         	20150324	   2.8698
2809   	京城銀       	20150324	  -0.9404
2890   	永豐金       	20150324	  -0.7752
3037   	欣興         	20150324	  -0.4630
3231   	緯創         	20150324	   0.3610
3481   	群創         	20150324	   0.0000
1102   	亞泥         	20150325	  -0.2601
1434   	福懋         	20150325	  -0.7553
1605   	華新         	20150325	   0.0000
2303   	聯電         	20150325	  -0.6369
2603   	長榮         	20150325	  -0.8584
2809   	京城銀       	20150325	  -0.7911
2890   	永豐金       	20150325	   0.7813
3037   	欣興         	20150325	  -1.1628
3231   	緯創         	20150325	  -1.7986
3481   	群創         	20150325	  -1.2422
1102   	亞泥         	20150326	   1.6949
1434   	福懋         	20150326	   0.4566
1605   	華新         	20150326	   1.3542
2303   	聯電         	20150326	  -2.2436
2603   	長榮         	20150326	  -3.8961
2809   	京城銀       	20150326	  -1.5949
2890   	永豐金       	20150326	   0.3876
3037   	欣興         	20150326	   0.4706
3231   	緯創         	20150326	   0.1832
3481   	群創         	20150326	  -1.8868
1102   	亞泥         	20150327	  -1.2821
1434   	福懋         	20150327	  -0.3030
1605   	華新         	20150327	  -1.0277
2303   	聯電         	20150327	  -0.3279
2603   	長榮         	20150327	  -1.1261
2809   	京城銀       	20150327	  -3.0794
2890   	永豐金       	20150327	  -0.7722
3037   	欣興         	20150327	  -1.8735
3231   	緯創         	20150327	  -0.1828
3481   	群創         	20150327	  -0.6410
1102   	亞泥         	20150330	   1.0390
1434   	福懋         	20150330	   0.4559
1605   	華新         	20150330	  -0.7269
2303   	聯電         	20150330	   0.6579
2603   	長榮         	20150330	   0.9112
2809   	京城銀       	20150330	   1.1706
2890   	永豐金       	20150330	   0.3891
3037   	欣興         	20150330	  -1.6706
3231   	緯創         	20150330	  -0.9158
3481   	群創         	20150330	  -1.2903
1102   	亞泥         	20150331	   1.1568
1434   	福懋         	20150331	  -0.3026
1605   	華新         	20150331	   0.9414
2303   	聯電         	20150331	   1.3072
2603   	長榮         	20150331	   4.9661
2809   	京城銀       	20150331	  -0.9917
2890   	永豐金       	20150331	   1.1628
3037   	欣興         	20150331	  -1.4563
3231   	緯創         	20150331	  -1.6636
3481   	群創         	20150331	   2.2876
1102   	亞泥         	20150401	  -0.3812
1434   	福懋         	20150401	  -0.9105
1605   	華新         	20150401	  -1.3472
2303   	聯電         	20150401	  -1.6129
2603   	長榮         	20150401	  -0.4301
2809   	京城銀       	20150401	  -0.3339
2890   	永豐金       	20150401	  -0.7663
3037   	欣興         	20150401	  -0.4926
3231   	緯創         	20150401	   0.3759
3481   	群創         	20150401	  -0.6390
1102   	亞泥         	20150402	  -0.2551
1434   	福懋         	20150402	   0.4594
1605   	華新         	20150402	   0.4202
2303   	聯電         	20150402	   1.6393
2603   	長榮         	20150402	   0.0000
2809   	京城銀       	20150402	   0.0000
2890   	永豐金       	20150402	   0.3861
3037   	欣興         	20150402	   2.4752
3231   	緯創         	20150402	   0.1873
3481   	群創         	20150402	   0.3215
1102   	亞泥         	20150407	   0.5115
1434   	福懋         	20150407	   1.6768
1605   	華新         	20150407	  -2.0921
2303   	聯電         	20150407	   1.9355
2603   	長榮         	20150407	   1.2959
2809   	京城銀       	20150407	  -0.3350
2890   	永豐金       	20150407	   0.3846
3037   	欣興         	20150407	   0.2415
3231   	緯創         	20150407	   0.7477
3481   	群創         	20150407	  -2.2436
1102   	亞泥         	20150408	   0.0000
1434   	福懋         	20150408	  -0.2999
1605   	華新         	20150408	   0.0000
2303   	聯電         	20150408	  -0.9494
2603   	長榮         	20150408	  -1.4925
2809   	京城銀       	20150408	  -2.1849
2890   	永豐金       	20150408	   0.0000
3037   	欣興         	20150408	  -0.4819
3231   	緯創         	20150408	  -1.4842
3481   	群創         	20150408	   0.9836
1102   	亞泥         	20150409	   0.5089
1434   	福懋         	20150409	   0.3008
1605   	華新         	20150409	  -1.0684
2303   	聯電         	20150409	  -1.5974
2603   	長榮         	20150409	   0.8658
2809   	京城銀       	20150409	   0.3436
2890   	永豐金       	20150409	   0.3831
3037   	欣興         	20150409	  -1.2107
3231   	緯創         	20150409	   0.9416
3481   	群創         	20150409	  -1.2987
1102   	亞泥         	20150410	  -0.5063
1434   	福懋         	20150410	   0.8996
1605   	華新         	20150410	   0.4320
2303   	聯電         	20150410	  -0.9740
2603   	長榮         	20150410	  -0.8584
2809   	京城銀       	20150410	  -0.8562
2890   	永豐金       	20150410	   0.3817
3037   	欣興         	20150410	   0.0000
3231   	緯創         	20150410	   0.9328
3481   	群創         	20150410	   0.3289
1102   	亞泥         	20150413	  -0.5089
1434   	福懋         	20150413	  -0.1486
1605   	華新         	20150413	  -0.8602
2303   	聯電         	20150413	   0.0000
2603   	長榮         	20150413	   2.5974
2809   	京城銀       	20150413	  -1.7271
2890   	永豐金       	20150413	   0.0000
3037   	欣興         	20150413	  -0.9804
3231   	緯創         	20150413	  -1.1091
3481   	群創         	20150413	   2.9508
1102   	亞泥         	20150414	  -0.2558
1434   	福懋         	20150414	   1.1905
1605   	華新         	20150414	   1.5184
2303   	聯電         	20150414	  -0.9836
2603   	長榮         	20150414	   0.0000
2809   	京城銀       	20150414	   4.3937
2890   	永豐金       	20150414	   0.0000
3037   	欣興         	20150414	   0.7426
3231   	緯創         	20150414	   0.5607
3481   	群創         	20150414	  -0.3185
1102   	亞泥         	20150415	  -1.2821
1434   	福懋         	20150415	  -1.6176
1605   	華新         	20150415	  -1.3889
2303   	聯電         	20150415	  -3.6424
2603   	長榮         	20150415	  -2.3207
2809   	京城銀       	20150415	   0.5051
2890   	永豐金       	20150415	  -1.1407
3037   	欣興         	20150415	  -1.4742
3231   	緯創         	20150415	  -1.3011
3481   	群創         	20150415	  -2.5559
1102   	亞泥         	20150416	   1.0390
1434   	福懋         	20150416	   1.6442
1605   	華新         	20150416	   0.0000
2303   	聯電         	20150416	   1.0309
2603   	長榮         	20150416	  -0.2160
2809   	京城銀       	20150416	  -0.6700
2890   	永豐金       	20150416	   1.5385
3037   	欣興         	20150416	  -2.2444
3231   	緯創         	20150416	   2.0716
3481   	群創         	20150416	   0.0000
1102   	亞泥         	20150417	  -0.5141
1434   	福懋         	20150417	   0.1471
1605   	華新         	20150417	   0.0000
2303   	聯電         	20150417	  -2.7211
2603   	長榮         	20150417	  -1.5152
2809   	京城銀       	20150417	   2.0236
2890   	永豐金       	20150417	  -0.3788
3037   	欣興         	20150417	   0.5102
3231   	緯創         	20150417	  -1.4760
3481   	群創         	20150417	   0.9836
1102   	亞泥         	20150420	   0.2584
1434   	福懋         	20150420	  -0.1468
1605   	華新         	20150420	  -1.7335
2303   	聯電         	20150420	  -2.0979
2603   	長榮         	20150420	  -6.5934
2809   	京城銀       	20150420	  -1.6529
2890   	永豐金       	20150420	   0.0000
3037   	欣興         	20150420	   1.2690
3231   	緯創         	20150420	  -1.8727
3481   	群創         	20150420	   0.0000
1102   	亞泥         	20150421	   0.2577
1434   	福懋         	20150421	  -0.5882
1605   	華新         	20150421	  -0.2205
2303   	聯電         	20150421	   0.3571
2603   	長榮         	20150421	   1.1765
2809   	京城銀       	20150421	  -0.1681
2890   	永豐金       	20150421	   0.7605
